序号,订单号,订单类型,商品名称,订单日期,订单时间,起租日期,退租日期,结算日期,租金
792,WT_ZL_251224_00008,正常订单,【双板鞋】全品牌,2025-12-24,10:20:10,2025-12-24,2025-12-27,2025-12-27,450.00
793,WT_ZL_251224_00007,正常订单,普通单板套餐,2025-12-24,10:03:29,2025-12-24,2025-12-24,2025-12-24,230.00
794,WT_ZL_251224_00005,正常订单,【FIS】双板,2025-12-24,09:32:47,2025-12-24,2025-12-29,2025-12-29,1340.00
795,WT_ZL_251224_00003,正常订单,头盔,2025-12-24,09:23:01,2025-12-24,2025-12-24,2025-12-24,70.00
796,WT_ZL_251224_00003,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-24,09:23:01,2025-12-24,2025-12-24,2025-12-24,80.00
797,WT_ZL_251224_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-24,08:33:10,2025-12-24,2025-12-24,2025-12-25,220.00
798,WT_ZL_251224_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-24,08:33:10,2025-12-24,2025-12-24,2025-12-25,220.00
799,WT_ZL_251223_00018,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-23,18:43:12,2025-12-24,2025-12-25,2025-12-26,360.00
800,WT_ZL_251223_00018,正常订单,中级双板套餐,2025-12-23,18:43:12,2025-12-24,2025-12-26,2025-12-26,540.00
801,WT_ZL_251223_00018,正常订单,中级双板套餐,2025-12-23,18:43:12,2025-12-24,2025-12-26,2025-12-26,540.00
802,NS_ZL_251223_00003,正常订单,小乌龟护臀,2025-12-23,18:39:05,2025-12-23,2025-12-23,2025-12-23,50.00
803,NS_ZL_251223_00002,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-23,12:25:09,2025-12-23,2025-12-23,2025-12-23,150.00
804,WT_ZL_251223_00016,正常订单,【双板鞋】全品牌,2025-12-23,12:16:24,2025-12-23,2025-12-23,2025-12-23,120.00
805,NS_ZL_251223_00001,正常订单,小乌龟护臀,2025-12-23,11:18:22,2025-12-23,2025-12-23,2025-12-23,50.00
806,WT_ZL_251223_00015,正常订单,【其他】普通单板,2025-12-23,11:02:46,2025-12-23,2025-12-23,2025-12-23,180.00
807,WT_ZL_251223_00014,正常订单,雪镜,2025-12-23,10:43:04,2025-12-23,2025-12-23,2025-12-23,70.00
808,WT_ZL_251223_00013,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-23,10:32:29,2025-12-23,2025-12-23,2025-12-23,220.00
809,WT_ZL_251223_00012,正常订单,【双板鞋】全品牌,2025-12-23,10:31:30,2025-12-23,2025-12-26,2025-12-26,440.00
810,WT_ZL_251223_00011,正常订单,中级双板套餐,2025-12-23,10:18:34,2025-12-23,2025-12-23,2025-12-23,200.00
811,WT_ZL_251223_00011,正常订单,【其他】普通单板,2025-12-23,10:18:34,2025-12-23,2025-12-23,2025-12-23,180.00
812,WT_ZL_251223_00010,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-23,10:06:16,2025-12-23,2025-12-29,2025-12-29,1300.00
813,WT_ZL_251223_00008,正常订单,【FIS】双板,2025-12-23,09:45:30,2025-12-23,2025-12-23,2025-12-23,300.00
814,WT_ZL_251223_00007,正常订单,【单板鞋】其他,2025-12-23,09:12:13,2025-12-23,2025-12-24,2025-12-24,220.00
815,WT_ZL_251223_00005,正常订单,【双板鞋】全品牌,2025-12-23,09:06:53,2025-12-23,2025-12-24,2025-12-24,220.00
816,WT_ZL_251223_00003,正常订单,【其他】普通单板,2025-12-23,08:55:49,2025-12-23,2025-12-23,2025-12-23,180.00
817,WT_ZL_251223_00002,正常订单,高级双板套餐,2025-12-23,08:48:55,2025-12-23,2025-12-24,2025-12-24,540.00
818,NS_ZL_251222_00004,正常订单,【其他】普通单板,2025-12-22,21:46:34,2025-12-22,2025-12-22,2025-12-22,150.00
819,NS_ZL_251222_00004,正常订单,小乌龟护臀,2025-12-22,21:46:34,2025-12-22,2025-12-22,2025-12-22,50.00
820,NS_ZL_251222_00004,正常订单,小乌龟护臀,2025-12-22,21:46:34,2025-12-22,2025-12-22,2025-12-22,50.00
821,WT_ZL_251222_00015,正常订单,高级双板套餐,2025-12-22,14:06:33,2025-12-22,2025-12-23,2025-12-23,540.00
822,WT_ZL_251222_00014,正常订单,【高级】BurtonStepOn,2025-12-22,13:02:28,2025-12-22,2025-12-25,2025-12-25,1040.00
823,WT_ZL_251222_00013,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-22,12:28:03,2025-12-22,2025-12-22,2025-12-22,80.00
824,WT_ZL_251222_00012,正常订单,【单板鞋】其他,2025-12-22,11:08:54,2025-12-22,2025-12-22,2025-12-22,120.00
825,NS_ZL_251222_00002,正常订单,小乌龟护臀,2025-12-22,10:52:23,2025-12-22,2025-12-22,2025-12-22,50.00
826,WT_ZL_251222_00011,正常订单,【双板鞋】全品牌,2025-12-22,10:41:40,2025-12-22,2025-12-23,2025-12-23,230.00
827,NS_ZL_251222_00001,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-22,10:08:45,2025-12-22,2025-12-22,2025-12-22,100.00
828,WT_ZL_251222_00007,正常订单,中级双板套餐,2025-12-22,10:05:13,2025-12-22,2025-12-23,2025-12-23,380.00
829,WT_ZL_251222_00007,正常订单,中级双板套餐,2025-12-22,10:05:13,2025-12-22,2025-12-23,2025-12-23,380.00
830,WT_ZL_251222_00006,正常订单,【其他】雪杖,2025-12-22,09:58:27,2025-12-22,2025-12-23,2025-12-23,90.00
831,WT_ZL_251222_00005,正常订单,【其他】普通单板,2025-12-22,09:39:03,2025-12-22,2025-12-22,2025-12-22,180.00
832,WT_ZL_251222_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-22,09:06:22,2025-12-22,2025-12-22,2025-12-22,220.00
833,WT_ZL_251222_00003,正常订单,【高级】BurtonStepOn,2025-12-22,08:53:37,2025-12-23,2025-12-26,2025-12-26,1040.00
834,WT_ZL_251222_00001,正常订单,【双板鞋】全品牌,2025-12-22,08:34:45,2025-12-22,2025-12-24,2025-12-24,340.00
835,NS_ZL_251221_00006,正常订单,【中级】全能板+青少全能,2025-12-21,20:33:15,2025-12-21,2025-12-21,2025-12-21,150.00
836,NS_ZL_251221_00006,正常订单,【其他】普通单板,2025-12-21,20:33:15,2025-12-21,2025-12-21,2025-12-21,100.00
837,NS_ZL_251221_00006,正常订单,【成人中端】雪裤Awka小树/nobaday,2025-12-21,20:33:15,2025-12-21,2025-12-21,2025-12-21,150.00
838,NS_ZL_251221_00006,正常订单,【成人中端】雪裤Awka小树/nobaday,2025-12-21,20:33:15,2025-12-21,2025-12-21,2025-12-21,150.00
839,NS_ZL_251221_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-21,20:30:54,2025-12-21,2025-12-21,2025-12-21,160.00
840,NS_ZL_251221_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-21,20:28:51,2025-12-21,2025-12-21,2025-12-21,150.00
841,NS_ZL_251221_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-21,20:28:51,2025-12-21,2025-12-21,2025-12-21,150.00
842,WT_ZL_251221_00020,正常订单,StockLi,2025-12-21,19:28:34,2025-12-21,2025-12-24,2025-12-24,880.00
843,WT_ZL_251221_00016,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-21,14:32:13,2025-12-21,2025-12-21,2025-12-21,180.00
844,WT_ZL_251221_00015,正常订单,【中级】全能板+青少全能,2025-12-21,13:49:47,2025-12-21,2025-12-21,2025-12-21,150.00
845,NS_ZL_251221_00003,正常订单,【其他】普通单板,2025-12-21,13:21:47,2025-12-21,2025-12-21,2025-12-21,150.00
846,WT_ZL_251221_00014,正常订单,【中级】全能板+青少全能,2025-12-21,11:40:54,2025-12-21,2025-12-21,2025-12-21,150.00
847,NS_ZL_251221_00002,正常订单,【其他】普通单板,2025-12-21,11:40:45,2025-12-21,2025-12-21,2025-12-21,150.00
848,WT_ZL_251221_00013,正常订单,【中级】全能板+青少全能,2025-12-21,11:12:45,2025-12-21,2025-12-21,2025-12-21,150.00
849,NS_ZL_251221_00001,正常订单,小乌龟护臀,2025-12-21,10:58:17,2025-12-21,2025-12-21,2025-12-21,50.00
850,NS_ZL_251221_00001,正常订单,小乌龟护臀,2025-12-21,10:58:17,2025-12-21,2025-12-21,2025-12-21,30.00
851,WT_ZL_251221_00012,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-21,09:46:42,2025-12-21,2025-12-21,2025-12-21,220.00
852,WT_ZL_251221_00011,正常订单,【FIS】双板,2025-12-21,09:39:58,2025-12-21,2025-12-21,2025-12-21,300.00
853,WT_ZL_251221_00010,正常订单,雪镜,2025-12-21,09:36:40,2025-12-21,2025-12-21,2025-12-21,70.00
854,WT_ZL_251221_00009,正常订单,StockLi,2025-12-21,09:33:16,2025-12-21,2025-12-21,2025-12-21,300.00
855,WT_ZL_251221_00008,正常订单,【单板鞋】其他,2025-12-21,09:33:10,2025-12-21,2025-12-21,2025-12-21,110.00
856,WT_ZL_251221_00006,正常订单,【其他】普通单板,2025-12-21,09:09:05,2025-12-21,2025-12-21,2025-12-21,180.00
857,WT_ZL_251221_00005,正常订单,中级双板套餐,2025-12-21,09:01:14,2025-12-21,2025-12-24,2025-12-25,720.00
858,WT_ZL_251221_00005,正常订单,【其他】普通单板,2025-12-21,09:01:14,2025-12-21,2025-12-25,2025-12-25,750.00
859,WT_ZL_251221_00003,正常订单,【其他】普通单板,2025-12-21,08:53:13,2025-12-21,2025-12-21,2025-12-21,180.00
860,WT_ZL_251221_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-21,08:47:06,2025-12-21,2025-12-21,2025-12-21,220.00
861,WT_ZL_251221_00001,正常订单,中级双板套餐,2025-12-21,08:29:14,2025-12-21,2025-12-24,2025-12-25,720.00
862,WT_ZL_251221_00001,正常订单,【其他】普通单板,2025-12-21,08:29:14,2025-12-21,2025-12-25,2025-12-25,750.00
863,WT_ZL_251220_00036,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,19:51:42,2025-12-20,2025-12-21,2025-12-21,180.00
864,WT_ZL_251220_00035,正常订单,【其他】普通单板,2025-12-20,19:15:45,2025-12-21,2025-12-21,2025-12-21,150.00
865,WT_ZL_251220_00034,正常订单,【中级】全能板+青少全能,2025-12-20,19:03:01,2025-12-20,2025-12-21,2025-12-21,260.00
866,WT_ZL_251220_00031,正常订单,雪镜,2025-12-20,18:34:21,2025-12-20,2025-12-20,2025-12-20,60.00
867,WT_ZL_251220_00030,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,18:34:09,2025-12-20,2025-12-20,2025-12-20,180.00
868,WT_ZL_251220_00029,正常订单,雪镜,2025-12-20,18:28:44,2025-12-20,2025-12-20,2025-12-20,60.00
869,WT_ZL_251220_00029,正常订单,手套,2025-12-20,18:28:44,2025-12-20,2025-12-20,2025-12-20,40.00
870,WT_ZL_251220_00028,正常订单,【成人中端】雪服Awka小树/nobaday,2025-12-20,18:15:14,2025-12-20,2025-12-20,2025-12-20,80.00
871,WT_ZL_251220_00026,正常订单,高级双板套餐,2025-12-20,18:05:43,2025-12-20,2025-12-20,2025-12-20,270.00
872,WT_ZL_251220_00025,正常订单,【单板鞋】其他,2025-12-20,14:16:44,2025-12-20,2025-12-20,2025-12-20,110.00
873,WT_ZL_251220_00024,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,14:03:23,2025-12-20,2025-12-20,2025-12-20,180.00
874,WT_ZL_251220_00023,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,13:53:40,2025-12-20,2025-12-21,2025-12-21,360.00
875,WT_ZL_251220_00022,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,13:52:11,2025-12-20,2025-12-20,2025-12-20,180.00
876,WT_ZL_251220_00022,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,13:52:11,2025-12-20,2025-12-20,2025-12-20,180.00
877,WT_ZL_251220_00019,正常订单,含充电宝,2025-12-20,12:16:30,2025-12-20,2025-12-20,2025-12-20,80.00
878,WT_ZL_251220_00018,正常订单,头盔,2025-12-20,12:03:55,2025-12-20,2025-12-21,2025-12-21,120.00
879,WT_ZL_251220_00017,正常订单,头盔,2025-12-20,12:01:14,2025-12-20,2025-12-20,2025-12-20,70.00
880,WT_ZL_251220_00016,正常订单,【高级】BurtonStepOn,2025-12-20,11:04:42,2025-12-20,2025-12-21,2025-12-21,520.00
881,WT_ZL_251220_00014,正常订单,高级双板套餐,2025-12-20,11:00:13,2025-12-20,2025-12-20,2025-12-20,270.00
882,WT_ZL_251220_00013,正常订单,【中级】全能板+青少全能,2025-12-20,10:58:16,2025-12-20,2025-12-20,2025-12-20,150.00
883,NS_ZL_251220_00001,正常订单,【其他】普通单板,2025-12-20,10:46:45,2025-12-20,2025-12-20,2025-12-20,150.00
884,WT_ZL_251220_00012,正常订单,普通单板套餐,2025-12-20,10:34:34,2025-12-20,2025-12-21,2025-12-21,400.00
885,WT_ZL_251220_00011,正常订单,【双板鞋】全品牌,2025-12-20,10:26:09,2025-12-20,2025-12-21,2025-12-21,220.00
886,WT_ZL_251220_00010,正常订单,中级双板套餐,2025-12-20,10:12:11,2025-12-20,2025-12-20,2025-12-21,180.00
887,WT_ZL_251220_00010,正常订单,中级双板套餐,2025-12-20,10:12:11,2025-12-20,2025-12-21,2025-12-21,360.00
888,WT_ZL_251220_00010,正常订单,普通单板套餐,2025-12-20,10:12:11,2025-12-20,2025-12-21,2025-12-21,400.00
889,WT_ZL_251220_00009,正常订单,高级双板套餐,2025-12-20,09:42:07,2025-12-20,2025-12-20,2025-12-20,270.00
890,WT_ZL_251220_00008,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,09:32:43,2025-12-20,2025-12-20,2025-12-20,180.00
891,WT_ZL_251220_00007,正常订单,【双板鞋】全品牌,2025-12-20,09:28:23,2025-12-20,2025-12-20,2025-12-20,120.00
892,WT_ZL_251220_00006,正常订单,【双板鞋】全品牌,2025-12-20,09:19:55,2025-12-20,2025-12-22,2025-12-22,340.00
893,WT_ZL_251220_00005,正常订单,【高级】BurtonStepOn,2025-12-20,09:14:27,2025-12-20,2025-12-23,2025-12-24,1040.00
894,WT_ZL_251220_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,09:03:40,2025-12-20,2025-12-20,2025-12-20,220.00
895,WT_ZL_251220_00002,正常订单,中级双板套餐,2025-12-20,08:27:41,2025-12-20,2025-12-21,2025-12-21,360.00
896,WT_ZL_251220_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-20,08:14:28,2025-12-20,2025-12-21,2025-12-21,400.00
897,QJ_ZL_251219_00005,正常订单,普通单板套餐,2025-12-19,23:01:45,2025-12-20,2025-12-20,2025-12-20,120.00
898,WT_ZL_251219_00013,正常订单,中级双板套餐,2025-12-19,18:39:13,2025-12-19,2025-12-19,2025-12-19,200.00
899,WT_ZL_251219_00012,正常订单,高级双板套餐,2025-12-19,16:05:45,2025-12-20,2025-12-20,2025-12-20,270.00
900,WT_ZL_251219_00010,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-19,14:24:32,2025-12-19,2025-12-21,2025-12-21,540.00
901,WT_ZL_251219_00009,正常订单,高级双板套餐,2025-12-19,14:21:58,2025-12-19,2025-12-21,2025-12-21,810.00
902,NS_ZL_251219_00003,正常订单,【FIS】双板,2025-12-19,13:05:19,2025-12-19,2025-12-19,2025-12-19,150.00
903,WT_ZL_251219_00008,正常订单,【中级】全能板+青少全能,2025-12-19,12:37:20,2025-12-19,2025-12-19,2025-12-19,150.00
904,NS_ZL_251219_00002,正常订单,【FIS】双板,2025-12-19,12:27:16,2025-12-19,2025-12-19,2025-12-19,150.00
905,WT_ZL_251219_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-19,11:53:39,2025-12-19,2025-12-20,2025-12-20,360.00
906,WT_ZL_251219_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-19,11:53:39,2025-12-19,2025-12-20,2025-12-20,360.00
907,WT_ZL_251219_00006,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-19,10:27:38,2025-12-19,2025-12-20,2025-12-20,360.00
908,WT_ZL_251219_00005,正常订单,【单板鞋】其他,2025-12-19,10:13:37,2025-12-19,2025-12-19,2025-12-19,120.00
909,WT_ZL_251219_00004,正常订单,【其他】普通单板,2025-12-19,09:48:25,2025-12-19,2025-12-19,2025-12-19,180.00
910,WT_ZL_251219_00003,正常订单,高级双板套餐,2025-12-19,09:26:41,2025-12-19,2025-12-19,2025-12-19,270.00
911,WT_ZL_251219_00001,正常订单,中级双板套餐,2025-12-19,08:45:07,2025-12-19,2025-12-19,2025-12-19,200.00
912,WT_ZL_251218_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-18,18:26:39,2025-12-18,2025-12-20,2025-12-20,540.00
913,WT_ZL_251218_00006,正常订单,中级双板套餐,2025-12-18,14:54:49,2025-12-19,2025-12-22,2025-12-23,720.00
914,WT_ZL_251218_00006,正常订单,头盔,2025-12-18,14:54:49,2025-12-19,2025-12-22,2025-12-23,240.00
915,WT_ZL_251218_00005,正常订单,【其他】普通单板,2025-12-18,10:36:20,2025-12-18,2025-12-18,2025-12-18,180.00
916,QJ_ZL_251218_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-18,10:09:29,2025-12-18,2025-12-19,2025-12-19,330.00
917,QJ_ZL_251218_00001,正常订单,【双板鞋】全品牌,2025-12-18,10:09:29,2025-12-18,2025-12-19,2025-12-19,70.00
918,WT_ZL_251218_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-18,09:53:10,2025-12-18,2025-12-19,2025-12-19,440.00
919,WT_ZL_251218_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-18,09:53:10,2025-12-18,2025-12-19,2025-12-19,440.00
920,WT_ZL_251218_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-18,09:43:13,2025-12-18,2025-12-18,2025-12-18,220.00
921,WT_ZL_251218_00001,正常订单,雪镜,2025-12-18,08:54:11,2025-12-18,2025-12-18,2025-12-18,70.00
922,WT_ZL_251217_00006,正常订单,BurtonStepOn套餐,2025-12-17,16:44:05,2025-12-17,2025-12-17,2025-12-17,320.00
923,NS_ZL_251217_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-17,12:34:31,2025-12-17,2025-12-17,2025-12-17,150.00
924,WT_ZL_251217_00005,正常订单,【中级】全能板+青少全能,2025-12-17,11:45:00,2025-12-17,2025-12-19,2025-12-19,390.00
925,WT_ZL_251217_00003,正常订单,高级双板套餐,2025-12-17,09:45:00,2025-12-17,2025-12-19,2025-12-19,810.00
926,WT_ZL_251217_00003,正常订单,头盔,2025-12-17,09:45:00,2025-12-17,2025-12-19,2025-12-19,180.00
927,WT_ZL_251217_00002,正常订单,【其他】雪杖,2025-12-17,09:16:32,2025-12-17,2025-12-17,2025-12-17,50.00
928,WT_ZL_251217_00001,正常订单,高级双板套餐,2025-12-17,08:12:28,2025-12-17,2025-12-18,2025-12-18,540.00
929,WT_ZL_251216_00010,正常订单,【其他】普通单板,2025-12-16,17:43:07,2025-12-16,2025-12-16,2025-12-16,150.00
930,NS_ZL_251216_00004,正常订单,【双板鞋】全品牌,2025-12-16,14:11:51,2025-12-16,2025-12-16,2025-12-16,50.00
931,WT_ZL_251216_00007,正常订单,中级双板套餐,2025-12-16,14:04:00,2025-12-16,2025-12-16,2025-12-16,180.00
932,WT_ZL_251216_00006,正常订单,【中级】全能板+青少全能,2025-12-16,13:29:41,2025-12-16,2025-12-16,2025-12-16,130.00
933,WT_ZL_251216_00005,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-16,13:26:35,2025-12-16,2025-12-16,2025-12-16,60.00
934,WT_ZL_251216_00004,正常订单,Nandn/Swagli/Trake雪服套装,2025-12-16,10:27:14,2025-12-16,2025-12-16,2025-12-16,120.00
935,WT_ZL_251216_00003,正常订单,【其他】普通单板,2025-12-16,10:23:24,2025-12-16,2025-12-16,2025-12-16,180.00
936,WT_ZL_251216_00002,正常订单,普通单板套餐,2025-12-16,10:18:57,2025-12-16,2025-12-16,2025-12-16,230.00
937,WT_ZL_251216_00001,正常订单,手套,2025-12-16,08:23:20,2025-12-16,2025-12-16,2025-12-16,50.00
938,WT_ZL_251215_00016,正常订单,Phenix雪服套装,2025-12-15,17:29:30,2025-12-15,2025-12-15,2025-12-15,260.00
939,WT_ZL_251215_00016,正常订单,普通单板套餐,2025-12-15,17:29:30,2025-12-15,2025-12-15,2025-12-15,200.00
940,WT_ZL_251215_00016,正常订单,手套,2025-12-15,17:29:30,2025-12-15,2025-12-15,2025-12-15,40.00
941,WT_ZL_251215_00016,正常订单,头盔,2025-12-15,17:29:30,2025-12-15,2025-12-15,2025-12-15,60.00
942,WT_ZL_251215_00016,正常订单,雪镜,2025-12-15,17:29:30,2025-12-15,2025-12-15,2025-12-15,60.00
943,WT_ZL_251215_00016,正常订单,内穿护臀,2025-12-15,17:29:30,2025-12-15,2025-12-15,2025-12-15,30.00
944,WT_ZL_251215_00015,正常订单,【双板鞋】全品牌,2025-12-15,15:54:02,2025-12-15,2025-12-16,2025-12-16,180.00
945,WT_ZL_251215_00014,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-15,15:37:34,2025-12-15,2025-12-16,2025-12-16,360.00
946,WT_ZL_251215_00012,正常订单,Nandn/Swagli/Trake雪服套装,2025-12-15,13:03:01,2025-12-15,2025-12-15,2025-12-15,100.00
947,WT_ZL_251215_00011,正常订单,【其他】普通单板,2025-12-15,12:41:33,2025-12-15,2025-12-15,2025-12-15,180.00
948,WT_ZL_251215_00009,正常订单,雪镜,2025-12-15,10:38:41,2025-12-15,2025-12-15,2025-12-15,70.00
949,WT_ZL_251215_00008,正常订单,【单板鞋】其他,2025-12-15,10:36:39,2025-12-15,2025-12-15,2025-12-15,120.00
950,WT_ZL_251215_00007,正常订单,【高级】BurtonStepOn,2025-12-15,10:35:06,2025-12-15,2025-12-15,2025-12-15,300.00
951,WT_ZL_251215_00005,正常订单,【单板鞋】其他,2025-12-15,10:30:02,2025-12-15,2025-12-15,2025-12-15,120.00
952,WT_ZL_251215_00002,正常订单,BurtonStepOn套餐,2025-12-15,09:43:58,2025-12-15,2025-12-15,2025-12-15,230.00
953,WT_ZL_251215_00001,正常订单,头盔,2025-12-15,08:42:04,2025-12-15,2025-12-15,2025-12-15,70.00
954,WT_ZL_251215_00001,正常订单,【其他】雪杖,2025-12-15,08:42:04,2025-12-15,2025-12-15,2025-12-15,50.00
955,NS_ZL_251214_00005,正常订单,【成人中端】雪服Awka小树/nobaday,2025-12-14,18:23:34,2025-12-14,2025-12-14,2025-12-14,160.00
956,NS_ZL_251214_00004,正常订单,【成人中端】雪裤Awka小树/nobaday,2025-12-14,16:57:20,2025-12-14,2025-12-14,2025-12-14,90.00
957,NS_ZL_251214_00003,正常订单,【单板鞋】其他,2025-12-14,14:07:23,2025-12-14,2025-12-14,2025-12-14,50.00
958,WT_ZL_251214_00016,正常订单,【单板鞋】其他,2025-12-14,12:18:30,2025-12-14,2025-12-14,2025-12-14,120.00
959,WT_ZL_251214_00015,正常订单,中级双板套餐,2025-12-14,11:12:08,2025-12-14,2025-12-17,2025-12-18,720.00
960,WT_ZL_251214_00015,正常订单,头盔,2025-12-14,11:12:08,2025-12-14,2025-12-17,2025-12-18,240.00
961,WT_ZL_251214_00014,正常订单,【其他】普通单板,2025-12-14,10:46:58,2025-12-14,2025-12-14,2025-12-14,50.00
962,WT_ZL_251214_00013,正常订单,手套,2025-12-14,10:38:59,2025-12-14,2025-12-14,2025-12-14,50.00
963,WT_ZL_251214_00012,正常订单,雪镜,2025-12-14,10:16:40,2025-12-14,2025-12-14,2025-12-14,70.00
964,WT_ZL_251214_00011,正常订单,【其他】普通单板,2025-12-14,10:13:34,2025-12-14,2025-12-15,2025-12-15,300.00
965,WT_ZL_251214_00010,正常订单,【成人中端】雪裤Awka小树/nobaday,2025-12-14,10:07:40,2025-12-14,2025-12-14,2025-12-14,100.00
966,NS_ZL_251214_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-14,10:00:22,2025-12-14,2025-12-14,2025-12-14,120.00
967,NS_ZL_251214_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-14,10:00:22,2025-12-14,2025-12-14,2025-12-14,120.00
968,WT_ZL_251214_00009,正常订单,BurtonStepOn套餐,2025-12-14,09:49:34,2025-12-14,2025-12-14,2025-12-14,400.00
969,WT_ZL_251214_00009,正常订单,雪镜,2025-12-14,09:49:34,2025-12-14,2025-12-14,2025-12-14,70.00
970,WT_ZL_251214_00008,正常订单,【高级】BurtonStepOn,2025-12-14,09:46:20,2025-12-15,2025-12-17,2025-12-17,780.00
971,WT_ZL_251214_00007,正常订单,【FIS】双板,2025-12-14,09:08:39,2025-12-14,2025-12-14,2025-12-14,260.00
972,WT_ZL_251214_00006,正常订单,【其他】普通单板,2025-12-14,09:02:43,2025-12-14,2025-12-14,2025-12-14,180.00
973,WT_ZL_251214_00005,正常订单,【FIS】双板,2025-12-14,08:47:15,2025-12-14,2025-12-14,2025-12-14,300.00
974,WT_ZL_251214_00004,正常订单,【其他】普通单板,2025-12-14,08:39:45,2025-12-14,2025-12-15,2025-12-15,300.00
975,WT_ZL_251214_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-14,08:34:07,2025-12-14,2025-12-15,2025-12-15,400.00
976,WT_ZL_251214_00001,正常订单,头盔,2025-12-14,08:15:24,2025-12-14,2025-12-14,2025-12-14,70.00
977,NS_ZL_251213_00005,正常订单,Nandn/Swagli/Trake雪服套装,2025-12-13,21:03:37,2025-12-13,2025-12-13,2025-12-13,100.00
978,NS_ZL_251213_00005,正常订单,Nandn/Swagli/Trake雪服套装,2025-12-13,21:03:37,2025-12-13,2025-12-13,2025-12-13,100.00
979,NS_ZL_251213_00005,正常订单,【儿童】雪服,2025-12-13,21:03:37,2025-12-13,2025-12-13,2025-12-13,50.00
980,WT_ZL_251213_00030,正常订单,雪镜,2025-12-13,19:09:36,2025-12-13,2025-12-13,2025-12-13,60.00
981,WT_ZL_251213_00029,正常订单,雪镜,2025-12-13,19:05:50,2025-12-13,2025-12-13,2025-12-13,60.00
982,WT_ZL_251213_00028,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-13,17:57:06,2025-12-14,2025-12-14,2025-12-14,80.00
983,WT_ZL_251213_00027,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-13,15:08:34,2025-12-13,2025-12-15,2025-12-15,540.00
984,WT_ZL_251213_00026,正常订单,【单板鞋】其他,2025-12-13,14:54:23,2025-12-13,2025-12-14,2025-12-14,220.00
985,WT_ZL_251213_00025,正常订单,【其他】普通单板,2025-12-13,14:52:10,2025-12-13,2025-12-15,2025-12-15,450.00
986,WT_ZL_251213_00024,正常订单,【其他】普通单板,2025-12-13,14:48:52,2025-12-13,2025-12-13,2025-12-13,150.00
987,WT_ZL_251213_00023,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-13,14:25:05,2025-12-13,2025-12-13,2025-12-13,60.00
988,NS_ZL_251213_00003,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2025-12-13,14:10:35,2025-12-13,2025-12-13,2025-12-13,60.00
989,WT_ZL_251213_00019,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-13,13:04:31,2025-12-13,2025-12-14,2025-12-14,360.00
